stop_id,name,x,y,demand,priority,is_depot
cxzb232191213,insumos_medicos,21.236608,72.844136,3,5,false
pgzr971779047,insumos_medicos,13.094694,80.31147,3,5,false
lhqg543234944,insumos_medicos,19.171999,72.958493,3,5,false
npxe344663099,insumos_medicos,23.363219,77.563571,3,5,false
aund966842529,medicamentos_criticos,20.006994,75.502353,2,5,false
xdsa945294223,insumos_medicos,13.174181,80.346442,3,5,false
yvqw757580138,insumos_medicos,19.111458,72.847808,3,4,false
ncap102536353,insumos_medicos,13.078616,80.284151,3,5,false
jvha792113965,medicamentos_criticos,19.017584,72.922585,2,5,false
qnon721484534,insumos_medicos,13.137018,80.364791,3,5,false
mhtl211823453,insumos_medicos,21.236608,72.844136,3,4,false
wmdh675327794,insumos_medicos,22.421603,73.275012,3,5,false
jihi392363780,medicamentos_criticos,18.589156,73.794723,2,5,false
rhrx281026281,medicamentos_criticos,11.032298,77.008349,2,5,false
ougt246008477,insumos_medicos,18.663481,73.855901,3,5,false
czir998618128,medicamentos_criticos,13.136762,80.321865,2,5,false
raas096094566,insumos_medicos,23.391058,85.365731,3,4,false
qprf815860000,medicamentos_criticos,13.046286,80.295235,2,5,false
qwdd043629774,insumos_medicos,12.350972,76.699264,3,4,false
xvsl642521940,insumos_medicos,13.039166,77.700709,3,5,false
rawa501452257,insumos_medicos,22.772225,75.914765,3,5,false
sucs155278705,medicamentos_criticos,22.440237,73.288921,2,5,false
fbrw310385669,medicamentos_criticos,26.543504,80.452929,2,5,false
fvol137475471,insumos_medicos,17.475894,78.395467,3,5,false
kqhx601209639,medicamentos_criticos,0.01,0.01,2,5,false
jalm371553895,medicamentos_criticos,26.899596,75.850512,2,5,false
cylc812387570,insumos_medicos,27.026431,75.846649,3,5,false
gixp051592665,medicamentos_criticos,23.376261,77.489605,2,5,false
edjr006930495,insumos_medicos,17.525894,78.445467,3,5,false
hmab111231362,insumos_medicos,12.944264,77.7084,3,5,false
luzx400142829,insumos_medicos,19.308321,72.964715,3,5,false
cmpk662161758,medicamentos_criticos,22.742634,75.906959,2,5,false
nkkv203570973,medicamentos_criticos,11.083669,77.056494,2,5,false
jckm395946685,insumos_medicos,12.397928,76.677889,3,5,false
fjio748099054,insumos_medicos,17.52971,78.438855,3,4,false
kbcm159213469,insumos_medicos,18.643935,73.995367,3,5,false
parm766069014,medicamentos_criticos,21.245047,72.86859,2,5,false
nqjx428659239,insumos_medicos,22.420329,73.279083,3,4,false
ngzj962249645,medicamentos_criticos,11.013681,76.985525,2,5,false
enxi221751683,insumos_medicos,12.991615,80.241598,3,5,false
pihn942726325,medicamentos_criticos,22.331603,73.185012,2,5,false
oyho697555480,insumos_medicos,27.096431,75.916649,3,5,false
xopd309769245,insumos_medicos,22.768163,75.924212,3,5,false
rnts281251821,medicamentos_criticos,10.017144,76.356783,2,5,false
eejw336732074,medicamentos_criticos,12.371072,76.714878,2,5,false
ddxn882571522,insumos_medicos,22.421358,73.274798,3,5,false
feto622242774,medicamentos_criticos,23.254992,77.487227,2,5,false
feej902425145,insumos_medicos,26.523042,80.357833,3,4,false
tzvj061345389,insumos_medicos,13.014179,77.695797,3,5,false
vnio307389947,insumos_medicos,18.556216,73.882527,3,4,false
ijnm558562404,insumos_medicos,27.207772,78.09725,3,4,false
seya673215044,medicamentos_criticos,18.583935,73.935367,2,5,false
mwxv955462088,medicamentos_criticos,13.176762,80.361865,2,5,false
bkeq126094080,medicamentos_criticos,26.876156,75.8323,2,5,false
crvk669796515,medicamentos_criticos,12.396356,76.689103,2,5,false
knpy928079937,insumos_medicos,25.483994,81.900187,3,5,false
jzgr611176036,medicamentos_criticos,13.105377,77.826664,2,5,false
njgo127778512,medicamentos_criticos,26.961411,75.833604,2,5,false
yojk229064932,medicamentos_criticos,22.855536,76.003106,2,5,false
vmrv350858020,medicamentos_criticos,12.386356,76.679103,2,5,false
ogib793430920,medicamentos_criticos,22.401358,73.254798,2,5,false
jygg410487154,insumos_medicos,21.279669,72.902629,3,4,false
zxvj052086274,medicamentos_criticos,23.214992,77.447227,2,5,false
tosw283118122,medicamentos_criticos,30.362509,78.081187,2,5,false
rpct231288757,insumos_medicos,17.450827,78.403391,3,5,false
zzqf860928629,insumos_medicos,22.631084,88.434127,3,5,false
zexy153264880,insumos_medicos,26.97519,75.880753,3,4,false
duzf504414566,insumos_medicos,23.423783,85.396967,3,5,false
ailz309468070,medicamentos_criticos,11.138638,77.114311,2,5,false
qvor074638300,medicamentos_criticos,12.974264,77.7384,2,5,false
wetq458123493,medicamentos_criticos,13.005377,77.726664,2,5,false
vlga328100075,insumos_medicos,18.629299,73.987902,3,4,false
arsz464843014,medicamentos_criticos,0.07,0.07,2,5,false
mnym599094238,medicamentos_criticos,22.831226,75.957521,2,5,false
ermb760444705,insumos_medicos,19.135831,72.913984,3,5,false
ybte525315798,medicamentos_criticos,11.033669,77.006494,2,5,false
vzot991353075,medicamentos_criticos,23.377804,85.345146,2,5,false
qbir741861103,insumos_medicos,0.01,0.01,3,5,false
cexf303393992,insumos_medicos,13.03041,77.690489,3,4,false
aevh121199077,medicamentos_criticos,18.997584,72.902585,2,5,false
ovpv313463308,medicamentos_criticos,10.030683,76.320631,2,5,false
wrcr083246017,insumos_medicos,13.059198,77.600997,3,5,false
lwvz990739910,insumos_medicos,18.579156,73.784723,3,5,false
liiv859791787,insumos_medicos,13.095479,80.28311,3,5,false
ytiv942405192,insumos_medicos,10.098483,76.405211,3,5,false
wblr113425366,medicamentos_criticos,10.115497,76.406999,2,5,false
frbh750672995,insumos_medicos,11.084136,77.053303,3,4,false
whys499166077,medicamentos_criticos,18.684382,73.928206,2,5,false
dgtk904099518,medicamentos_criticos,21.22106,72.839292,2,5,false
fwdd464246777,insumos_medicos,12.373994,76.676167,3,5,false
jxpx230712251,insumos_medicos,13.084347,80.287221,3,4,false
trgo823896666,medicamentos_criticos,11.146298,77.102076,2,5,false
vcyr025251169,insumos_medicos,11.083681,77.055525,3,5,false
iwrb742571273,insumos_medicos,30.945915,75.848259,3,5,false
ifyw429648134,medicamentos_criticos,23.465164,85.434097,2,5,false
klyj023071874,medicamentos_criticos,30.909584,75.819346,2,5,false
cadv789384507,medicamentos_criticos,12.453194,76.760583,2,5,false
yhzh931381634,insumos_medicos,19.1893,72.905451,3,5,false
wlyd882099485,insumos_medicos,27.054142,75.945704,3,5,false
iszl488617760,insumos_medicos,12.944179,77.625797,3,5,false
dbyl071409679,insumos_medicos,30.456322,78.160453,3,5,false
rgwf743111224,medicamentos_criticos,13.004179,77.685797,2,5,false
ctac199591737,medicamentos_criticos,11.076686,77.021736,2,5,false
rzsv676324402,insumos_medicos,26.962312,75.876896,3,5,false
yhny889714972,medicamentos_criticos,23.275123,77.438886,2,5,false
tkal749324930,insumos_medicos,18.616562,73.976485,3,5,false
mavu758226963,insumos_medicos,17.460448,78.448213,3,4,false
npnf147733784,insumos_medicos,25.521646,81.902796,3,5,false
xxso018584209,medicamentos_criticos,23.241529,77.449399,2,5,false
nxrj568652776,medicamentos_criticos,12.944365,77.626155,2,5,false
pqzh242763617,medicamentos_criticos,23.434422,85.4129,2,5,false
ekjh891800289,medicamentos_criticos,18.596216,73.922527,2,5,false
zipf682806682,medicamentos_criticos,18.576562,73.936485,2,5,false
stup716975074,insumos_medicos,17.443809,78.396744,3,4,false
vtpn094658314,medicamentos_criticos,26.941191,75.852083,2,5,false
tqbq416188034,insumos_medicos,21.185104,72.814342,3,4,false
znax018066976,medicamentos_criticos,25.479872,81.866167,2,5,false
zwtx882797949,insumos_medicos,18.649156,73.854723,3,5,false
dcxy075320033,insumos_medicos,19.161458,72.897808,3,5,false
qcdj126548977,insumos_medicos,22.811857,75.926699,3,5,false
yakm814054472,medicamentos_criticos,22.400526,73.260937,2,5,false
fmja586453295,medicamentos_criticos,13.175479,80.36311,2,5,false
dvlh130754771,medicamentos_criticos,22.579129,88.405507,2,5,false
ahyp500038106,insumos_medicos,21.215047,72.83859,3,4,false
fngt500076766,medicamentos_criticos,22.854648,76.004377,2,5,false
nmgo751746114,medicamentos_criticos,30.979992,75.911338,2,5,false
ifsy746640300,medicamentos_criticos,13.082532,77.718179,2,5,false
wttm112242494,medicamentos_criticos,26.899596,75.850512,2,5,false
knbi333416030,medicamentos_criticos,23.433783,85.406967,2,5,false
skml974760130,insumos_medicos,22.775835,75.937648,3,5,false
mkzl194353374,medicamentos_criticos,11.131278,77.105017,2,5,false
qcxw057914600,medicamentos_criticos,21.270437,72.884209,2,5,false
kgce305451670,medicamentos_criticos,12.321072,76.664878,2,5,false
njoy447064215,insumos_medicos,12.984365,77.666155,3,4,false
apvq241593959,medicamentos_criticos,21.263434,72.894492,2,5,false
jeqx868168296,insumos_medicos,19.250083,73.037385,3,4,false
undn543892026,insumos_medicos,22.578999,88.362337,3,4,false
otuq411903573,medicamentos_criticos,23.393017,85.3772,2,5,false
tjpd394338157,insumos_medicos,19.101458,72.837808,3,4,false
gbst278240676,medicamentos_criticos,22.400237,73.248921,2,5,false
uiaj297011966,medicamentos_criticos,19.155838,72.922658,2,5,false
gofn811648074,insumos_medicos,12.453978,76.757961,3,5,false
eiyl932765073,medicamentos_criticos,22.625082,88.47783,2,5,false
hlfd132873557,medicamentos_criticos,10.047144,76.386783,2,5,false
apwt250614513,insumos_medicos,11.136686,77.081736,3,5,false
qpiy817598544,medicamentos_criticos,11.053681,77.025525,2,5,false
qxxo353080796,medicamentos_criticos,19.25384,72.871347,2,5,false
fapc187374683,insumos_medicos,18.656947,74.010626,3,5,false
hlfh195917764,insumos_medicos,11.07185,77.081082,3,5,false
ogmo860756697,insumos_medicos,21.237735,72.848778,3,4,false
ecuf331094488,medicamentos_criticos,12.353978,76.657961,2,5,false
nqvm957991526,insumos_medicos,0.07,0.07,3,5,false
khnw259198823,medicamentos_criticos,17.491976,78.425883,2,5,false
zbsv312578013,medicamentos_criticos,11.023681,76.995525,2,5,false
ckgq579754719,medicamentos_criticos,23.46925,85.460464,2,5,false
naok030694136,medicamentos_criticos,21.263343,72.882731,2,5,false
rrbn504016243,insumos_medicos,12.370972,76.719264,3,4,false
fbkj721286149,insumos_medicos,0.02,0.02,3,4,false
lttk966894899,insumos_medicos,23.353017,85.3372,3,5,false
jjse098826907,insumos_medicos,12.392058,76.64665,3,5,false
doqb199367737,medicamentos_criticos,26.991927,75.877282,2,5,false
psmi148852749,insumos_medicos,17.468998,78.510366,3,5,false
cvhb426199767,medicamentos_criticos,19.211999,72.998493,2,5,false
mgvw470971618,medicamentos_criticos,13.068453,77.733685,2,5,false
ntsq425918098,insumos_medicos,11.140375,77.08295,3,4,false
iocr137971284,medicamentos_criticos,26.931191,75.842083,2,5,false
cmsj487800595,insumos_medicos,12.934264,77.6984,3,5,false
nhtt562066953,insumos_medicos,26.94294,75.833007,3,4,false
afev271349180,insumos_medicos,13.094181,80.266442,3,5,false
vjeb621356518,medicamentos_criticos,18.61408,73.97852,2,5,false
nkai764297660,insumos_medicos,11.023669,76.996494,3,4,false
jihm026624953,insumos_medicos,12.400972,76.749264,3,4,false
klld832495097,insumos_medicos,21.295047,72.91859,3,5,false
mbhv505482253,insumos_medicos,13.049166,77.710709,3,5,false
lyqx210539228,insumos_medicos,11.068638,77.044311,3,5,false
omnc127744850,insumos_medicos,22.881857,75.996699,3,4,false
ibhm172883184,medicamentos_criticos,12.433978,76.737961,2,5,false
tlfi980305893,medicamentos_criticos,11.081852,77.056268,2,5,false
ozfh751205398,medicamentos_criticos,10.088047,76.370019,2,5,false
kimp906757960,medicamentos_criticos,19.196269,72.856721,2,5,false
riua845909479,medicamentos_criticos,12.357954,76.725169,2,5,false
yvic422029037,insumos_medicos,12.407928,76.687889,3,5,false
ztcx380914064,insumos_medicos,26.614986,80.482796,3,5,false
ntov795345883,medicamentos_criticos,26.962908,75.852934,2,5,false
uirf685999881,medicamentos_criticos,12.4185,76.775808,2,5,false
uwun254415635,medicamentos_criticos,19.014049,72.845203,2,5,false
zsof599665811,insumos_medicos,13.094181,80.266442,3,5,false
lbkq628982436,medicamentos_criticos,12.986229,77.676791,2,5,false
tqfg737591954,insumos_medicos,13.080221,77.755396,3,5,false
bvxr240679262,insumos_medicos,0.04,0.04,3,4,false
yvhg138600989,insumos_medicos,0.04,0.04,3,5,false
qzdk575008241,insumos_medicos,17.498263,78.457865,3,5,false
acpd339792531,insumos_medicos,13.156439,80.290672,3,4,false
ejwt816198497,medicamentos_criticos,12.427928,76.707889,2,5,false
rvjr381826466,insumos_medicos,11.061852,77.036268,3,4,false
gcza237370513,medicamentos_criticos,22.791857,75.906699,2,5,false
dptj721061120,insumos_medicos,17.540851,78.469347,3,5,false
oxpd765326159,medicamentos_criticos,23.391058,85.365731,2,5,false
tayk538131527,medicamentos_criticos,13.094347,80.297221,2,5,false
tewu858075444,medicamentos_criticos,13.09041,77.750489,2,5,false
rrny770693727,medicamentos_criticos,0.07,0.07,2,5,false
kcfv809519295,insumos_medicos,17.533216,78.602111,3,4,false
ccmt683908290,medicamentos_criticos,30.357968,78.076106,2,5,false
blks537171251,medicamentos_criticos,21.250522,72.861477,2,5,false
ltkk194949582,insumos_medicos,12.455461,76.762278,3,4,false
mifb062366104,medicamentos_criticos,12.434569,76.773622,2,5,false
zlju024540653,medicamentos_criticos,27.243303,78.137044,2,5,false
pchx598018100,insumos_medicos,22.881857,75.996699,3,5,false
ppcm481067103,insumos_medicos,19.28384,72.901347,3,5,false
tafq734038727,medicamentos_criticos,25.509872,81.896167,2,5,false
qrfy448938035,medicamentos_criticos,11.072298,77.048349,2,5,false
krzq671280402,insumos_medicos,26.886156,75.8423,3,4,false
buah715484957,insumos_medicos,23.343017,85.3272,3,5,false
ssmo653958032,insumos_medicos,21.236884,72.843616,3,5,false
xeje600184740,medicamentos_criticos,19.956969,75.408894,2,5,false
flvq814351147,insumos_medicos,27.053483,75.943139,3,4,false
pewo012527440,insumos_medicos,17.46233,78.499654,3,5,false
fizv864118004,insumos_medicos,12.346356,76.639103,3,5,false
bzxl453732432,medicamentos_criticos,22.765536,75.913106,2,5,false
tzri329786065,medicamentos_criticos,13.066286,80.315235,2,5,false
iyzk871355706,insumos_medicos,18.604382,73.848206,3,5,false
schx473967981,medicamentos_criticos,18.624382,73.868206,2,5,false
rbeq329910380,insumos_medicos,13.121878,80.288519,3,4,false
xfoh159642554,medicamentos_criticos,12.4185,76.775808,2,5,false
dhdw314738710,medicamentos_criticos,15.586594,73.800431,2,5,false
kvrc415722445,medicamentos_criticos,26.972908,75.862934,2,5,false
qxmf486318579,medicamentos_criticos,13.07978,80.258812,2,5,false
zura576856333,medicamentos_criticos,0.13,0.13,2,5,false
tqpf652345213,insumos_medicos,12.412058,76.66665,3,4,false
zdkx295276107,insumos_medicos,23.238998,77.393573,3,5,false
wfxy412014706,insumos_medicos,21.216884,72.823616,3,5,false
bkig115711362,insumos_medicos,26.921378,75.799034,3,5,false
idhd085499030,medicamentos_criticos,19.935016,75.382405,2,5,false
bslz514284237,medicamentos_criticos,13.13978,80.318812,2,5,false
muaz489760243,medicamentos_criticos,22.791234,75.92949,2,5,false
lsst567737164,medicamentos_criticos,17.471477,78.44035,2,5,false
ykkp224649956,insumos_medicos,12.973298,77.654293,3,4,false
vqhv028565468,medicamentos_criticos,23.464878,85.425739,2,5,false
icek834774286,medicamentos_criticos,27.253303,78.147044,2,5,false
yxeq114093875,medicamentos_criticos,13.084694,80.30147,2,5,false
deho398510931,medicamentos_criticos,23.404422,85.3829,2,5,false
xtfr000910221,medicamentos_criticos,12.387954,76.755169,2,5,false
dkpd207931762,insumos_medicos,12.426967,76.713067,3,4,false
knqy643580611,medicamentos_criticos,22.813659,75.963365,2,5,false
ohyf781585197,medicamentos_criticos,26.886156,75.8423,2,5,false
kegy499107385,medicamentos_criticos,12.406356,76.699103,2,5,false
gnul696660564,medicamentos_criticos,21.189669,72.812629,2,5,false
pngi968049315,insumos_medicos,23.444989,85.405486,3,5,false
tkmf453633974,insumos_medicos,12.391072,76.734878,3,5,false
hmlb165819289,medicamentos_criticos,17.494114,78.417554,2,5,false
rpyu795733839,medicamentos_criticos,26.99294,75.883007,2,5,false
wrxo809511011,insumos_medicos,0.03,0.03,3,5,false
sbiv274778346,medicamentos_criticos,11.093681,77.065525,2,5,false
ktqv408426439,insumos_medicos,26.906156,75.8623,3,4,false
ojuv988064777,insumos_medicos,0.07,0.07,3,4,false
pdxi887103701,medicamentos_criticos,12.933041,77.703237,2,5,false
verr769494269,insumos_medicos,0.11,0.11,3,5,false
fmpr669358644,insumos_medicos,12.983041,77.753237,3,4,false
xeuv750749806,insumos_medicos,30.929992,75.861338,3,5,false
dnhx318897704,medicamentos_criticos,23.252537,77.449845,2,5,false
hzkd076967868,insumos_medicos,12.982532,77.618179,3,4,false
oqiv876235596,insumos_medicos,26.956156,75.9123,3,5,false
nsjv818309372,medicamentos_criticos,11.092477,77.065667,2,5,false
vywo850439320,insumos_medicos,12.319524,76.66262,3,4,false
zyam390296672,insumos_medicos,19.317222,73.082281,3,5,false
blye300107132,medicamentos_criticos,12.414747,76.755861,2,5,false
jxot779056955,insumos_medicos,27.220934,78.104095,3,4,false
kkdx293493677,insumos_medicos,21.246438,72.854115,3,5,false
clmm291955148,insumos_medicos,13.119645,80.312268,3,4,false
rpzt146692703,insumos_medicos,22.441844,73.295081,3,4,false
ubpn501209073,insumos_medicos,13.092394,80.312439,3,4,false
mmgv347585951,insumos_medicos,17.500827,78.453391,3,4,false
hmth910018780,medicamentos_criticos,19.236269,72.896721,2,5,false
ldae637084908,medicamentos_criticos,21.216884,72.823616,2,5,false
xozo831445167,medicamentos_criticos,23.467804,85.435146,2,5,false
kiez199041304,insumos_medicos,10.089186,76.427361,3,5,false
llvg850233788,medicamentos_criticos,13.102394,80.322439,2,5,false
yzxw139981443,insumos_medicos,21.179569,72.802697,3,4,false
pvsa813158998,insumos_medicos,21.190437,72.804209,3,4,false
brqp262001282,insumos_medicos,22.835835,75.997648,3,5,false
bndr628170904,insumos_medicos,13.029496,77.715999,3,5,false
cixh704825378,medicamentos_criticos,26.942908,75.832934,2,5,false
uuxs395238344,medicamentos_criticos,12.361072,76.704878,2,5,false
yzju683015604,insumos_medicos,0.09,0.09,3,5,false
awcc042259962,insumos_medicos,22.773839,75.917429,3,4,false
pxdv499907981,medicamentos_criticos,12.969934,77.719386,2,5,false
dugs815204733,medicamentos_criticos,11.104839,77.087003,2,5,false
ybgy873540999,insumos_medicos,13.188616,80.394151,3,5,false
zien678456646,insumos_medicos,12.973298,77.654293,3,4,false
eicj404137643,medicamentos_criticos,12.356967,76.643067,2,5,false
oquf637599649,insumos_medicos,11.091753,77.076241,3,5,false
dchw954393247,medicamentos_criticos,30.375259,78.093162,2,5,false
yzpm381886115,medicamentos_criticos,13.079198,77.620997,2,5,false
cluj031199232,medicamentos_criticos,12.357978,76.636792,2,5,false
ebfn435266127,insumos_medicos,23.365164,85.334097,3,5,false
oxmz586508030,insumos_medicos,12.444022,76.728203,3,4,false
kinn169532527,insumos_medicos,0.02,0.02,3,5,false
jhog645314602,insumos_medicos,23.404989,85.365486,3,5,false
smxi817209048,insumos_medicos,19.955522,75.447127,3,4,false
wnms103922578,insumos_medicos,13.111809,80.239104,3,4,false
cmrf220925027,medicamentos_criticos,12.945662,77.62413,2,5,false
kzrh689005307,insumos_medicos,27.046431,75.866649,3,5,false
pugd942950212,medicamentos_criticos,0.08,0.08,2,5,false
uhgb733235774,insumos_medicos,26.543042,80.377833,3,5,false
dntw194845873,insumos_medicos,22.778163,75.934212,3,5,false
qdpx162043101,insumos_medicos,12.956229,77.646791,3,4,false
yzme432722194,medicamentos_criticos,12.975662,77.65413,2,5,false
mibx762745655,medicamentos_criticos,21.159569,72.782697,2,5,false
towu592557079,insumos_medicos,26.51775,80.391569,3,4,false
rhaa268945916,insumos_medicos,23.399194,85.365447,3,5,false
hyoz303225165,medicamentos_criticos,0.11,0.11,2,5,false
fkav548966683,insumos_medicos,21.195104,72.824342,3,4,false
ipgt121911115,insumos_medicos,12.954179,77.635797,3,4,false
aswm895417682,insumos_medicos,15.6596,73.832294,3,5,false
gaaj427752806,medicamentos_criticos,21.200437,72.814209,2,5,false
zwmo288632544,medicamentos_criticos,19.064237,72.895553,2,5,false
tvwp087327627,medicamentos_criticos,12.3485,76.705808,2,5,false
iurb886906628,insumos_medicos,22.368096,73.227753,3,4,false
caej993435956,insumos_medicos,12.4385,76.795808,3,5,false
jpua241792052,medicamentos_criticos,0.08,0.08,2,5,false
jzsz866134597,insumos_medicos,22.815835,75.977648,3,4,false
srkb200529387,insumos_medicos,25.520329,81.904279,3,5,false
hlbz152445957,medicamentos_criticos,22.797021,75.954167,2,5,false
rgdt404781094,medicamentos_criticos,21.22276,72.848059,2,5,false
akip873768279,insumos_medicos,11.061753,77.046241,3,4,false
qohy003784477,insumos_medicos,22.33,73.18,3,5,false
bukd241266929,medicamentos_criticos,11.116686,77.061736,2,5,false
hdhr720366194,insumos_medicos,0.01,0.01,3,4,false
fheg972571701,insumos_medicos,0.02,0.02,3,4,false
sqwi682507528,insumos_medicos,23.411489,85.384253,3,5,false
ghjj676391592,medicamentos_criticos,11.011852,76.986268,2,5,false
cakh880601544,medicamentos_criticos,27.045287,75.934592,2,5,false
jgvy195596903,insumos_medicos,18.613626,73.975101,3,5,false
sgmt748469465,insumos_medicos,19.29384,72.911347,3,5,false
hppo832558328,insumos_medicos,27.01519,75.920753,3,4,false
lqga130258403,insumos_medicos,0.05,0.05,3,4,false
pbbh375112026,insumos_medicos,0.06,0.06,3,5,false
idna478352276,medicamentos_criticos,18.640963,73.938972,2,5,false
nqgq248452594,medicamentos_criticos,13.009496,77.695999,2,5,false
xarp133504670,insumos_medicos,23.469407,85.435055,3,5,false
mptr017896076,insumos_medicos,23.394422,85.3729,3,4,false
dqjm521535949,insumos_medicos,0.03,0.03,3,5,false
abij700771267,medicamentos_criticos,11.052298,77.028349,2,5,false
dwzc530802743,insumos_medicos,21.210798,72.830489,3,4,false
sohg125877545,insumos_medicos,27.30185,78.180165,3,5,false
uuoj018299252,insumos_medicos,17.52971,78.438855,3,5,false
dhgc672188853,insumos_medicos,0.03,0.03,3,5,false
hurh646384614,medicamentos_criticos,22.841226,75.967522,2,5,false
hvdo430985885,insumos_medicos,22.661847,75.891991,3,4,false
agdv366699222,insumos_medicos,17.473809,78.426744,3,4,false
llsb352361469,insumos_medicos,23.449746,85.41982,3,5,false
mwdi880567606,medicamentos_criticos,11.051852,77.026268,2,5,false
yhzd225128664,insumos_medicos,10.085573,76.386958,3,5,false
jgpg868379497,medicamentos_criticos,12.324747,76.665861,2,5,false
lbrv363071693,medicamentos_criticos,22.795748,75.968497,2,5,false
wqqf073126317,insumos_medicos,19.185831,72.963984,3,5,false
vijv344233353,medicamentos_criticos,26.856156,75.8123,2,5,false
ghro500802798,medicamentos_criticos,21.190522,72.801477,2,5,false
onod348403926,medicamentos_criticos,26.915287,75.804592,2,5,false
awvv692470490,insumos_medicos,12.442058,76.69665,3,4,false
jwya639820029,medicamentos_criticos,17.440371,78.467225,2,5,false
lnww047786674,insumos_medicos,11.135083,77.125393,3,5,false
ewpc013425845,insumos_medicos,27.053483,75.943139,3,4,false
qjuk792345785,medicamentos_criticos,11.020375,76.96295,2,5,false
zvqj927108231,insumos_medicos,12.999096,77.660625,3,5,false
zasz421985317,medicamentos_criticos,18.633934,73.985367,2,5,false
ssuu671186308,insumos_medicos,30.942872,75.866808,3,4,false
miej462743545,insumos_medicos,26.91519,75.820753,3,4,false
abps198172509,insumos_medicos,12.393978,76.697961,3,5,false
ipst932540335,insumos_medicos,23.463783,85.436967,3,4,false
duxy621505411,insumos_medicos,22.599367,88.463187,3,5,false
sqxv881829047,insumos_medicos,12.427978,76.706792,3,5,false
xnts557386660,insumos_medicos,11.023008,76.99544,3,4,false
bylh111948189,insumos_medicos,22.757021,75.914167,3,5,false
sdbp509288274,insumos_medicos,15.197944,73.990889,3,5,false
wxrq933403276,insumos_medicos,13.044264,77.8084,3,5,false
egxr766830237,insumos_medicos,17.493809,78.446744,3,4,false
swdt600879720,insumos_medicos,23.254631,77.421663,3,5,false
vqay735688186,medicamentos_criticos,11.072477,77.045667,2,5,false
cqlg193745015,insumos_medicos,18.546719,73.840328,3,4,false
kdgv283392818,insumos_medicos,12.364022,76.648203,3,5,false
qzsq870178189,medicamentos_criticos,0.13,0.13,2,5,false
bcif332358867,insumos_medicos,26.954142,75.845704,3,4,false
mhvo300829914,medicamentos_criticos,13.068453,77.733685,2,5,false
qlzv285103846,insumos_medicos,11.06091,76.980432,3,4,false
ouqz075672015,insumos_medicos,21.189569,72.812697,3,4,false
kcqi341122870,insumos_medicos,18.576216,73.902527,3,5,false
envo349612657,insumos_medicos,22.381358,73.234798,3,4,false
dckw042452140,medicamentos_criticos,12.344569,76.683622,2,5,false
vmfc685231019,insumos_medicos,18.59245,73.946619,3,5,false
eqff168160784,medicamentos_criticos,11.105083,77.095393,2,5,false
biyw634726934,insumos_medicos,11.092169,77.069594,3,5,false
byzz141544834,medicamentos_criticos,25.560377,81.944236,2,5,false
yswj838941988,insumos_medicos,21.233493,72.861953,3,5,false
vaby203194775,medicamentos_criticos,18.746215,73.861081,2,5,false
porr933181991,insumos_medicos,11.013008,76.98544,3,4,false
bmpu701426205,insumos_medicos,15.674419,73.885736,3,4,false
plbw437893744,insumos_medicos,21.250096,72.869122,3,5,false
ulzk913297326,medicamentos_criticos,19.956969,75.408894,2,5,false
xqzv558869767,insumos_medicos,0.05,0.05,3,4,false
gxnb458345580,insumos_medicos,22.438096,73.297753,3,5,false
iwoh504143184,insumos_medicos,19.27384,72.891347,3,5,false
mbls659268040,medicamentos_criticos,11.043681,77.015525,2,5,false
cjuu366571153,insumos_medicos,23.379746,85.34982,3,5,false
gfkv647305086,medicamentos_criticos,25.580329,81.964279,2,5,false
liui424834214,insumos_medicos,19.113249,72.856749,3,5,false
llkt745948990,insumos_medicos,23.411292,85.367872,3,4,false
dwmi553427300,medicamentos_criticos,22.715207,75.886059,2,5,false
ieog486807782,medicamentos_criticos,17.43233,78.469654,2,5,false
gdse187382384,insumos_medicos,27.168822,78.055359,3,4,false
dtyu604984470,medicamentos_criticos,21.316884,72.923616,2,5,false
ntfd161652966,medicamentos_criticos,15.363897,73.974336,2,5,false
wcdj888001801,medicamentos_criticos,25.529872,81.916167,2,5,false
wcsq989136228,medicamentos_criticos,26.930262,75.803013,2,5,false
ekdh880248874,insumos_medicos,22.377898,73.237788,3,5,false
gxyp468443490,medicamentos_criticos,13.004264,77.7684,2,5,false
txiy624107358,insumos_medicos,13.065662,77.74413,3,4,false
mpcr309690576,insumos_medicos,11.082298,77.058349,3,5,false
cmsw716477714,medicamentos_criticos,25.51235,81.901889,2,5,false
wyrc796550556,medicamentos_criticos,11.07185,77.081082,2,5,false
nteb921483781,insumos_medicos,26.99294,75.883007,3,4,false
ebxl872480293,insumos_medicos,13.015996,80.261898,3,4,false
yzki105766118,medicamentos_criticos,22.360526,73.220937,2,5,false
dldo765905260,medicamentos_criticos,26.964142,75.855704,2,5,false
eeid213648314,insumos_medicos,0.02,0.02,3,5,false
drkl961006767,insumos_medicos,25.524697,81.904492,3,4,false
xqwi820979037,insumos_medicos,19.274567,72.868923,3,5,false
bkdw029432696,insumos_medicos,23.324459,77.544976,3,5,false
dkkr770879777,insumos_medicos,11.024136,76.993303,3,5,false
tdmb232256732,insumos_medicos,0.11,0.11,3,4,false
wyau028287476,insumos_medicos,22.861857,75.976699,3,4,false
focb167508038,medicamentos_criticos,12.376967,76.663067,2,5,false
pvic947274819,insumos_medicos,18.629299,73.987902,3,5,false
iobt295009274,insumos_medicos,19.017584,72.922585,3,4,false
